GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),Display Value,Numeric,Low,High,Comments
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,1990,1990,,SEAR,South-East Asia,,PRK,Democratic People's Republic of Korea,, 75 [ 40 -  144],75,40,144,
MORT_MATERNALNUM,Number of maternal deaths,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4622,PUBLISHED,Published,,1990,1990,,WPR,Western Pacific,,AUS,Australia,, 21 [ 18 -  23],21,18,23,
MORT_MATERNALNUM,Number of maternal deaths,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4622,PUBLISHED,Published,,2015,2015,,AFR,Africa,,COG,Congo,, 740 [ 500 - 1 100],740,500,1100,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,2015,2015,,EMR,Eastern Mediterranean,,ARE,United Arab Emirates,, 6 [ 3 -  11],6,3,11,
MORT_MATERNALNUM,Number of maternal deaths,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4622,PUBLISHED,Published,,2000,2000,,EUR,Europe,,MDA,Republic of Moldova,, 24 [ 20 -  27],24,20,27,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,2015,2015,,EUR,Europe,,FRA,France,, 8 [ 7 -  10],8,7,10,
MORT_MATERNALNUM,Number of maternal deaths,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4622,PUBLISHED,Published,,2015,2015,,EUR,Europe,,MLT,Malta,,  [  -  1],0,0,1,
MORT_MATERNALNUM,Number of maternal deaths,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4622,PUBLISHED,Published,,1990,1990,,EUR,Europe,,ARM,Armenia,, 43 [ 38 -  49],43,38,49,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,1990,1990,,EUR,Europe,,GBR,United Kingdom of Great Britain and Northern Ireland,, 10 [ 9 -  11],10,9,11,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,2015,2015,,AFR,Africa,,COD,Democratic Republic of the Congo,, 693 [ 509 - 1 010],693,509,1010,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,1990,1990,,EUR,Europe,,UZB,Uzbekistan,, 54 [ 48 -  62],54,48,62,
MORT_MATERNALNUM,Number of maternal deaths,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4622,PUBLISHED,Published,,2015,2015,,EUR,Europe,,BIH,Bosnia and Herzegovina,, 4 [ 2 -  6],4,2,6,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,1990,1990,,SEAR,South-East Asia,,MDV,Maldives,, 677 [ 411 - 1 040],677,411,1040,
MORT_MATERNALNUM,Number of maternal deaths,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4622,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,PHL,Philippines,,2 900 [2 600 - 3 200],2900,2600,3200,
MORT_MATERNALNUM,Number of maternal deaths,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4622,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,JPN,Japan,, 56 [ 43 -  71],56,43,71,
MORT_MATERNALNUM,Number of maternal deaths,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4622,PUBLISHED,Published,,2015,2015,,AFR,Africa,,TCD,Chad,,5 400 [3 500 - 8 500],5400,3500,8500,
MORT_MATERNALNUM,Number of maternal deaths,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4622,PUBLISHED,Published,,2015,2015,,AMR,Americas,,CUB,Cuba,, 45 [ 37 -  54],45,37,54,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,CHN,China,, 27 [ 22 -  32],27,22,32,
MORT_MATERNALNUM,Number of maternal deaths,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4622,PUBLISHED,Published,,2000,2000,,AFR,Africa,,SWZ,Swaziland,, 200 [ 140 -  290],200,140,290,
MORT_MATERNALNUM,Number of maternal deaths,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4622,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,IDN,Indonesia,,12 000 [9 700 - 15 000],12000,9700,15000,
MORT_MATERNALNUM,Number of maternal deaths,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4622,PUBLISHED,Published,,1990,1990,,AMR,Americas,,COL,Colombia,,1 100 [ 850 - 1 300],1100,850,1300,
MORT_MATERNALNUM,Number of maternal deaths,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4622,PUBLISHED,Published,,1990,1990,,AMR,Americas,,LCA,Saint Lucia,, 2 [ 1 -  2],2,1,2,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,1990,1990,,EUR,Europe,,LTU,Lithuania,, 29 [ 24 -  34],29,24,34,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,2015,2015,,AFR,Africa,,ZAF,South Africa,, 138 [ 124 -  154],138,124,154,
MORT_MATERNALNUM,Number of maternal deaths,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4622,PUBLISHED,Published,,2015,2015,,EMR,Eastern Mediterranean,,SYR,Syrian Arab Republic,, 300 [ 210 -  430],300,210,430,
MORT_MATERNALNUM,Number of maternal deaths,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4622,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,KWT,Kuwait,, 3 [ 3 -  4],3,3,4,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,2015,2015,,EUR,Europe,,IRL,Ireland,, 8 [ 6 -  11],8,6,11,
MORT_MATERNALNUM,Number of maternal deaths,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4622,PUBLISHED,Published,,2000,2000,,AFR,Africa,,BFA,Burkina Faso,,2 900 [2 300 - 3 700],2900,2300,3700,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,1990,1990,,SEAR,South-East Asia,,TLS,Timor-Leste,,1 080 [ 741 - 1 510],1080,741,1510,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,2015,2015,,AFR,Africa,,ZMB,Zambia,, 224 [ 162 -  306],224,162,306,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,2000,2000,,EUR,Europe,,GBR,United Kingdom of Great Britain and Northern Ireland,, 12 [ 11 -  12],12,11,12,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,WSM,Samoa,, 93 [ 48 -  181],93,48,181,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,1990,1990,,AMR,Americas,,MEX,Mexico,, 90 [ 88 -  92],90,88,92,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,2000,2000,,AFR,Africa,,CAF,Central African Republic,,1 200 [ 836 - 1 750],1200,836,1750,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,1990,1990,,EUR,Europe,,EST,Estonia,, 42 [ 35 -  51],42,35,51,
MORT_MATERNALNUM,Number of maternal deaths,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4622,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,PRK,Democratic People's Republic of Korea,, 300 [ 130 -  680],300,130,680,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,1990,1990,,WPR,Western Pacific,,FJI,Fiji,, 63 [ 47 -  98],63,47,98,
MORT_MATERNALNUM,Number of maternal deaths,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4622,PUBLISHED,Published,,1990,1990,,EUR,Europe,,LTU,Lithuania,, 16 [ 13 -  19],16,13,19,
MORT_MATERNALNUM,Number of maternal deaths,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4622,PUBLISHED,Published,,1990,1990,,WPR,Western Pacific,,KHM,Cambodia,,3 900 [2 800 - 5 200],3900,2800,5200,
MORT_MATERNALNUM,Number of maternal deaths,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4622,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,TON,Tonga,, 3 [ 1 -  5],3,1,5,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,2015,2015,,EMR,Eastern Mediterranean,,IRQ,Iraq,, 50 [ 35 -  69],50,35,69,
MORT_MATERNALNUM,Number of maternal deaths,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4622,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,IDN,Indonesia,,6 400 [4 700 - 9 000],6400,4700,9000,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,1990,1990,,WPR,Western Pacific,,KIR,Kiribati,, 234 [ 169 -  330],234,169,330,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,2000,2000,,EUR,Europe,,TUR,Turkey,, 79 [ 59 -  108],79,59,108,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,2000,2000,,AMR,Americas,,HTI,Haiti,, 505 [ 386 -  664],505,386,664,
MORT_MATERNALNUM,Number of maternal deaths,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4622,PUBLISHED,Published,,2000,2000,,AMR,Americas,,PER,Peru,, 880 [ 780 - 1 000],880,780,1000,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,2015,2015,,AMR,Americas,,CRI,Costa Rica,, 25 [ 20 -  29],25,20,29,
MORT_MATERNALNUM,Number of maternal deaths,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4622,PUBLISHED,Published,,2000,2000,,EUR,Europe,,HUN,Hungary,, 14 [ 11 -  17],14,11,17,
MORT_MATERNALNUM,Number of maternal deaths,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4622,PUBLISHED,Published,,1990,1990,,AFR,Africa,,MUS,Mauritius,, 18 [ 15 -  21],18,15,21,
MORT_MATERNALNUM,Number of maternal deaths,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4622,PUBLISHED,Published,,2015,2015,,EUR,Europe,,EST,Estonia,, 1 [ 1 -  2],1,1,2,
MORT_MATERNALNUM,Number of maternal deaths,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4622,PUBLISHED,Published,,2015,2015,,AMR,Americas,,HND,Honduras,, 220 [ 170 -  280],220,170,280,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,2015,2015,,AFR,Africa,,TZA,United Republic of Tanzania,, 398 [ 281 -  570],398,281,570,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,1990,1990,,EUR,Europe,,POL,Poland,, 17 [ 15 -  19],17,15,19,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,NZL,New Zealand,, 11 [ 9 -  14],11,9,14,
MORT_MATERNALNUM,Number of maternal deaths,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4622,PUBLISHED,Published,,2015,2015,,EUR,Europe,,NOR,Norway,, 3 [ 2 -  4],3,2,4,
MORT_MATERNALNUM,Number of maternal deaths,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4622,PUBLISHED,Published,,2000,2000,,AFR,Africa,,AGO,Angola,,7 200 [3 700 - 13 000],7200,3700,13000,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,2015,2015,,EUR,Europe,,ALB,Albania,, 29 [ 16 -  46],29,16,46,
MORT_MATERNALNUM,Number of maternal deaths,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4622,PUBLISHED,Published,,1990,1990,,EUR,Europe,,KAZ,Kazakhstan,, 300 [ 260 -  340],300,260,340,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,1990,1990,,EMR,Eastern Mediterranean,,SYR,Syrian Arab Republic,, 123 [ 81 -  177],123,81,177,
MORT_MATERNALNUM,Number of maternal deaths,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4622,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,PAK,Pakistan,,14 000 [9 200 - 20 000],14000,9200,20000,
MORT_MATERNALNUM,Number of maternal deaths,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4622,PUBLISHED,Published,,2015,2015,,EUR,Europe,,MNE,Montenegro,, 1 [  -  1],1,0,1,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,SLB,Solomon Islands,, 214 [ 146 -  321],214,146,321,
MORT_MATERNALNUM,Number of maternal deaths,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4622,PUBLISHED,Published,,2015,2015,,AFR,Africa,,SLE,Sierra Leone,,3 100 [2 300 - 4 500],3100,2300,4500,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,1990,1990,,AMR,Americas,,PRY,Paraguay,, 150 [ 124 -  178],150,124,178,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,2015,2015,,EMR,Eastern Mediterranean,,DJI,Djibouti,, 229 [ 111 -  482],229,111,482,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,2015,2015,,AFR,Africa,,GHA,Ghana,, 319 [ 216 -  458],319,216,458,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,2015,2015,,EUR,Europe,,SVN,Slovenia,, 9 [ 6 -  14],9,6,14,
MORT_MATERNALNUM,Number of maternal deaths,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4622,PUBLISHED,Published,,2000,2000,,AFR,Africa,,UGA,Uganda,,7 200 [5 800 - 8 800],7200,5800,8800,
MORT_MATERNALNUM,Number of maternal deaths,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4622,PUBLISHED,Published,,1990,1990,,AFR,Africa,,TCD,Chad,,4 400 [3 300 - 5 800],4400,3300,5800,
MORT_MATERNALNUM,Number of maternal deaths,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4622,PUBLISHED,Published,,2015,2015,,AFR,Africa,,BWA,Botswana,, 72 [ 57 -  95],72,57,95,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,1990,1990,,EMR,Eastern Mediterranean,,YEM,Yemen,, 547 [ 389 -  736],547,389,736,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,1990,1990,,AFR,Africa,,UGA,Uganda,, 687 [ 544 -  877],687,544,877,
MORT_MATERNALNUM,Number of maternal deaths,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4622,PUBLISHED,Published,,2015,2015,,EUR,Europe,,HUN,Hungary,, 15 [ 11 -  21],15,11,21,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,1990,1990,,AFR,Africa,,GHA,Ghana,, 634 [ 436 -  911],634,436,911,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,2000,2000,,AFR,Africa,,NER,Niger,, 794 [ 639 -  996],794,639,996,
MORT_MATERNALNUM,Number of maternal deaths,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4622,PUBLISHED,Published,,1990,1990,,AMR,Americas,,JAM,Jamaica,, 49 [ 39 -  59],49,39,59,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,2000,2000,,EUR,Europe,,POL,Poland,, 8 [ 7 -  10],8,7,10,
MORT_MATERNALNUM,Number of maternal deaths,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4622,PUBLISHED,Published,,1990,1990,,EUR,Europe,,POL,Poland,, 97 [ 85 -  110],97,85,110,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,1990,1990,,AFR,Africa,,KEN,Kenya,, 687 [ 518 -  899],687,518,899,
MORT_MATERNALNUM,Number of maternal deaths,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4622,PUBLISHED,Published,,2015,2015,,EUR,Europe,,SRB,Serbia,, 15 [ 11 -  22],15,11,22,
MORT_MATERNALNUM,Number of maternal deaths,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4622,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,PHL,Philippines,,2 700 [2 000 - 4 100],2700,2000,4100,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,2015,2015,,AMR,Americas,,DOM,Dominican Republic,, 92 [ 77 -  111],92,77,111,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,BRN,Brunei Darussalam,, 31 [ 25 -  39],31,25,39,
MORT_MATERNALNUM,Number of maternal deaths,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4622,PUBLISHED,Published,,2000,2000,,AMR,Americas,,CUB,Cuba,, 62 [ 57 -  68],62,57,68,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,2015,2015,,AFR,Africa,,CMR,Cameroon,, 596 [ 440 -  881],596,440,881,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,VNM,Viet Nam,, 81 [ 61 -  102],81,61,102,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,2015,2015,,AFR,Africa,,LBR,Liberia,, 725 [ 527 - 1 030],725,527,1030,
MORT_MATERNALNUM,Number of maternal deaths,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=4622,PUBLISHED,Published,,1990,1990,,EMR,Eastern Mediterranean,,YEM,Yemen,,3 500 [2 500 - 4 700],3500,2500,4700,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,2015,2015,,EUR,Europe,,KAZ,Kazakhstan,, 12 [ 10 -  15],12,10,15,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,1990,1990,,EUR,Europe,,ESP,Spain,, 6 [ 6 -  7],6,6,7,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=26,PUBLISHED,Published,,2015,2015,,AFR,Africa,,BDI,Burundi,, 712 [ 471 - 1 050],712,471,1050,
